Time,SS RSRP[dBm],SS SINR[dB],SS RSRQ[dB],SS RSSI[dBm],PDCP Thr. DL [Mbps],PDCP Thr. UL [Mbps],Longitude,Latitude,
18:27:40.804,-70.16,13.60,-10.86,-46.30,736.424,20.056,112.524582,37.817719,
18:27:41.014,-69.63,15.31,-10.79,-45.84,736.424,20.056,112.524628,37.817715,
18:27:41.214,-69.72,14.83,-10.67,-46.05,620.512,18.016,112.524628,37.817715,
18:27:41.415,-70.01,13.74,-10.74,-46.26,620.512,18.016,112.524628,37.817715,
18:27:41.605,-70.22,13.26,-10.69,-46.53,620.512,18.016,112.524673,37.817711,
18:27:41.804,-70.46,13.71,-10.66,-46.81,620.512,18.016,112.524673,37.817711,
18:27:42.004,-70.88,14.21,-10.66,-47.22,620.512,18.016,112.524673,37.817711,
18:27:42.214,-69.53,15.47,-10.62,-45.91,684.368,19.160,112.524708,37.817705,
18:27:42.414,-69.13,15.70,-10.75,-45.38,684.368,19.160,112.524708,37.817705,
18:27:42.597,-70.05,15.31,-10.83,-46.22,684.368,19.160,112.524742,37.817699,
18:27:42.807,-71.43,14.39,-10.89,-47.51,684.368,19.160,112.524742,37.817699,
18:27:43.009,-72.36,12.57,-10.99,-48.31,684.368,19.160,112.524742,37.817699,
18:27:43.209,-73.21,12.11,-11.06,-49.14,797.400,24.664,112.524742,37.817699,
18:27:43.410,-73.46,11.20,-11.06,-49.39,797.400,24.664,112.524742,37.817699,
18:27:43.610,-72.57,12.41,-11.00,-48.57,797.400,24.664,112.524788,37.817699,
18:27:43.800,-73.92,11.16,-11.17,-49.75,797.400,24.664,112.524788,37.817699,
18:27:44.000,-75.32,10.38,-11.20,-51.03,797.400,24.664,112.524788,37.817699,
18:27:44.238,-75.60,10.11,-11.07,-51.51,785.200,22.072,112.524788,37.817699,
18:27:44.408,-76.23,9.42,-11.11,-52.11,785.200,22.072,112.524788,37.817699,
18:27:44.608,-77.03,9.06,-11.09,-52.78,785.200,22.072,112.524788,37.817699,
18:27:44.798,-76.52,9.37,-11.12,-52.37,785.200,22.072,112.524841,37.817692,
18:27:44.998,-75.51,10.98,-11.11,-51.33,785.200,22.072,112.524841,37.817692,
18:27:45.208,-73.78,10.61,-10.96,-49.80,803.816,21.248,112.524841,37.817692,
18:27:45.408,-74.40,10.60,-11.10,-50.26,803.816,21.248,112.524841,37.817692,
18:27:45.608,-74.43,10.70,-11.12,-50.27,803.816,21.248,112.524841,37.817692,
18:27:45.818,-74.25,10.57,-11.11,-50.07,803.816,21.248,112.524879,37.817680,
18:27:45.998,-73.19,11.28,-10.90,-49.25,803.816,21.248,112.524879,37.817680,
18:27:46.199,-74.39,10.65,-10.93,-50.45,734.456,20.568,112.524879,37.817680,
18:27:46.409,-76.10,10.63,-10.90,-51.85,734.456,20.568,112.524879,37.817680,
18:27:46.609,-75.43,11.60,-10.85,-51.35,734.456,20.568,112.524879,37.817680,
18:27:46.809,-73.48,12.71,-10.76,-49.60,734.456,20.568,112.524910,37.817680,
18:27:47.011,-72.43,13.24,-10.71,-48.56,734.456,20.568,112.524910,37.817680,
18:27:47.201,-71.56,13.65,-10.66,-47.73,778.760,21.400,112.524910,37.817680,
18:27:47.401,-70.44,14.09,-10.62,-46.78,778.760,21.400,112.524910,37.817680,
18:27:47.611,-69.70,14.33,-10.61,-46.02,778.760,21.400,112.524910,37.817680,
18:27:47.811,-69.05,15.11,-10.75,-45.27,778.760,21.400,112.524940,37.817680,
18:27:48.012,-67.97,16.40,-10.76,-44.19,778.760,21.400,112.524940,37.817680,
18:27:48.202,-68.02,17.13,-10.78,-44.22,745.800,21.064,112.524940,37.817680,
18:27:48.402,-68.22,16.44,-10.82,-44.31,745.800,21.064,112.524940,37.817680,
18:27:48.602,-66.84,17.34,-10.81,-42.95,745.800,21.064,112.524971,37.817680,
18:27:48.812,-66.02,19.05,-10.73,-42.11,745.800,21.064,112.524971,37.817680,
18:27:49.012,-66.26,19.17,-10.79,-42.31,745.800,21.064,112.524971,37.817680,
18:27:49.212,-67.00,19.01,-10.87,-43.09,553.992,14.696,112.524971,37.817680,
18:27:49.402,-68.27,17.53,-10.87,-44.38,553.992,14.696,112.524971,37.817680,
18:27:49.602,-68.50,16.85,-10.77,-44.74,553.992,14.696,112.525002,37.817669,
18:27:49.812,-67.42,18.31,-10.74,-43.68,553.992,14.696,112.525002,37.817669,
18:27:50.012,-67.93,17.50,-10.79,-44.12,553.992,14.696,112.525002,37.817669,
18:27:50.212,-69.47,16.92,-10.82,-45.58,784.696,20.528,112.525002,37.817669,
18:27:50.402,-69.74,16.34,-10.78,-45.83,784.696,20.528,112.525002,37.817669,
18:27:50.600,-69.76,17.38,-10.70,-45.83,784.696,20.528,112.525040,37.817669,
18:27:50.810,-69.13,17.22,-10.78,-45.26,784.696,20.528,112.525040,37.817669,
18:27:51.010,-69.63,16.63,-10.74,-45.74,784.696,20.528,112.525040,37.817669,
18:27:51.210,-70.36,15.60,-10.72,-46.53,714.160,18.648,112.525040,37.817669,
18:27:51.410,-69.73,17.13,-10.76,-45.77,714.160,18.648,112.525040,37.817669,
18:27:51.600,-69.53,16.80,-10.91,-45.57,714.160,18.648,112.525078,37.817661,
18:27:51.800,-68.69,16.73,-10.82,-44.86,714.160,18.648,112.525078,37.817661,
18:27:52.010,-68.67,17.26,-10.80,-44.87,714.160,18.648,112.525078,37.817661,
18:27:52.210,-68.45,17.78,-10.81,-44.64,720.432,19.536,112.525078,37.817661,
18:27:52.412,-67.66,17.43,-10.81,-43.82,720.432,19.536,112.525078,37.817661,
18:27:52.602,-66.57,18.65,-10.73,-42.83,720.432,19.536,112.525124,37.817661,
18:27:52.803,-67.06,18.21,-10.93,-43.13,720.432,19.536,112.525124,37.817661,
18:27:53.003,-68.39,17.43,-10.95,-44.42,720.432,19.536,112.525124,37.817661,
18:27:53.209,-69.69,15.97,-10.60,-45.64,884.120,24.120,112.525124,37.817661,
18:27:53.409,-68.47,17.27,-10.62,-44.46,884.120,24.120,112.525124,37.817661,
18:27:53.619,-67.13,18.55,-10.67,-43.29,884.120,24.120,112.525162,37.817650,
18:27:53.799,-66.52,19.78,-10.75,-42.68,884.120,24.120,112.525162,37.817650,
18:27:54.009,-67.58,19.19,-10.78,-43.64,884.120,24.120,112.525162,37.817650,
18:27:54.209,-69.02,17.28,-10.80,-45.07,563.800,15.488,112.525162,37.817650,
18:27:54.409,-67.82,18.32,-10.44,-44.00,563.800,15.488,112.525162,37.817650,
18:27:54.609,-66.24,20.21,-10.27,-42.42,563.800,15.488,112.525200,37.817638,
18:27:54.819,-65.65,21.27,-10.50,-41.82,563.800,15.488,112.525200,37.817638,
18:27:55.001,-65.38,21.41,-10.56,-41.60,563.800,15.488,112.525200,37.817638,
18:27:55.201,-63.60,23.17,-10.64,-39.88,713.688,18.968,112.525200,37.817638,
18:27:55.411,-63.46,23.51,-10.68,-39.74,713.688,18.968,112.525200,37.817638,
18:27:55.611,-63.63,23.41,-10.64,-39.93,713.688,18.968,112.525238,37.817631,
18:27:55.810,-65.16,22.07,-10.72,-41.42,713.688,18.968,112.525238,37.817631,
18:27:56.000,-65.66,21.36,-10.70,-41.92,713.688,18.968,112.525238,37.817631,
18:27:56.202,-65.59,21.50,-10.72,-41.85,618.512,16.047,112.525238,37.817631,
18:27:56.402,-66.87,20.01,-10.77,-43.01,618.512,16.047,112.525238,37.817631,
18:27:56.612,-67.75,19.00,-10.80,-43.89,618.512,16.047,112.525269,37.817631,
18:27:56.814,-67.70,19.55,-10.75,-43.94,618.512,16.047,112.525269,37.817631,
18:27:57.019,-67.54,19.48,-10.66,-43.80,618.512,16.047,112.525269,37.817631,
18:27:57.200,-67.68,19.67,-10.66,-43.87,767.072,21.512,112.525269,37.817631,
18:27:57.400,-67.89,19.14,-10.63,-44.03,767.072,21.512,112.525269,37.817631,
18:27:57.610,-67.18,20.30,-10.61,-43.27,767.072,21.512,112.525291,37.817631,
18:27:57.810,-65.34,22.22,-10.78,-41.37,767.072,21.512,112.525291,37.817631,
18:27:58.010,-65.10,22.21,-10.71,-41.01,767.072,21.512,112.525291,37.817631,
18:27:58.200,-65.76,21.46,-10.72,-41.68,509.232,14.261,112.525291,37.817631,
18:27:58.400,-65.97,21.71,-10.67,-41.97,509.232,14.261,112.525291,37.817631,
18:27:58.611,-66.51,21.82,-10.78,-42.51,509.232,14.261,112.525307,37.817638,
18:27:58.811,-65.60,22.42,-10.62,-41.64,509.232,14.261,112.525307,37.817638,
18:27:59.011,-65.24,22.59,-10.65,-41.35,509.232,14.261,112.525307,37.817638,
18:27:59.211,-65.14,22.34,-10.74,-41.29,536.912,15.131,112.525307,37.817638,
18:27:59.402,-64.96,22.76,-10.69,-41.01,536.912,15.131,112.525307,37.817638,
18:27:59.602,-64.60,22.50,-10.69,-40.61,536.912,15.131,112.525307,37.817638,
18:27:59.812,-64.38,21.77,-10.66,-40.47,536.912,15.131,112.525330,37.817638,
18:28:00.012,-64.24,22.08,-10.65,-40.40,536.912,15.131,112.525330,37.817638,
18:28:00.212,-64.32,21.88,-10.65,-40.38,614.952,16.477,112.525330,37.817638,
18:28:00.402,-64.39,22.14,-10.68,-40.38,614.952,16.477,112.525330,37.817638,
18:28:00.602,-64.49,22.14,-10.64,-40.44,614.952,16.477,112.525330,37.817638,
18:28:00.802,-64.34,22.30,-10.61,-40.38,614.952,16.477,112.525337,37.817638,
18:28:01.013,-63.94,22.59,-10.81,-40.05,614.952,16.477,112.525337,37.817638,
18:28:01.213,-63.74,22.38,-10.81,-39.82,480.464,12.672,112.525337,37.817638,
18:28:01.413,-63.89,22.11,-10.66,-40.00,480.464,12.672,112.525337,37.817638,
18:28:01.603,-64.35,21.29,-10.57,-40.47,480.464,12.672,112.525337,37.817638,
18:28:01.803,-64.74,21.03,-10.55,-40.84,480.464,12.672,112.525337,37.817638,
18:28:02.003,-65.01,20.55,-10.53,-41.04,480.464,12.672,112.525337,37.817638,
18:28:02.206,-65.18,20.50,-10.52,-41.23,717.448,18.976,112.525337,37.817638,
18:28:02.416,-65.00,20.41,-10.58,-41.10,717.448,18.976,112.525337,37.817638,
18:28:02.616,-64.70,20.91,-10.47,-40.82,717.448,18.976,112.525337,37.817650,
18:28:02.806,-64.39,21.37,-10.32,-40.53,717.448,18.976,112.525337,37.817650,
18:28:03.006,-63.63,22.40,-10.30,-39.90,717.448,18.976,112.525337,37.817650,
18:28:03.204,-62.97,23.41,-10.45,-39.24,746.224,20.376,112.525337,37.817650,
18:28:03.414,-62.77,24.54,-10.57,-39.03,746.224,20.376,112.525337,37.817650,
18:28:03.615,-62.99,24.60,-10.70,-39.23,746.224,20.376,112.525337,37.817650,
18:28:03.805,-63.34,24.29,-10.74,-39.57,746.224,20.376,112.525337,37.817650,
18:28:04.008,-63.71,23.43,-10.68,-39.99,746.224,20.376,112.525337,37.817650,
18:28:04.202,-63.35,23.42,-10.66,-39.68,875.384,23.496,112.525337,37.817650,
18:28:04.412,-62.59,23.92,-10.66,-38.91,875.384,23.496,112.525337,37.817650,
18:28:04.612,-62.29,24.25,-10.63,-38.65,875.384,23.496,112.525337,37.817650,
18:28:04.812,-62.21,24.26,-10.58,-38.63,875.384,23.496,112.525337,37.817650,
18:28:05.002,-62.51,24.02,-10.57,-38.94,875.384,23.496,112.525337,37.817650,
18:28:05.202,-62.64,23.80,-10.56,-39.08,895.968,23.672,112.525337,37.817650,
18:28:05.413,-62.49,24.04,-10.61,-38.88,895.968,23.672,112.525337,37.817650,
18:28:05.615,-62.09,23.96,-10.62,-38.47,895.968,23.672,112.525337,37.817650,
18:28:05.816,-61.74,24.58,-10.62,-38.12,895.968,23.672,112.525337,37.817650,
18:28:06.006,-61.48,25.24,-10.67,-37.81,895.968,23.672,112.525337,37.817650,
18:28:06.206,-61.40,25.62,-10.67,-37.73,695.944,18.320,112.525337,37.817650,
18:28:06.406,-61.69,25.39,-10.59,-38.06,695.944,18.320,112.525337,37.817650,
18:28:06.606,-62.19,24.89,-10.52,-38.53,695.944,18.320,112.525337,37.817650,
18:28:06.816,-62.56,24.11,-10.51,-38.93,695.944,18.320,112.525337,37.817650,
18:28:07.016,-62.78,23.36,-10.47,-39.20,695.944,18.320,112.525337,37.817650,
18:28:07.206,-62.73,23.60,-10.45,-39.19,719.664,19.456,112.525337,37.817650,
18:28:07.407,-62.51,23.92,-10.42,-38.95,719.664,19.456,112.525337,37.817650,
18:28:07.610,-62.24,24.29,-10.39,-38.71,719.664,19.456,112.525337,37.817650,
18:28:07.810,-62.18,24.65,-10.36,-38.68,719.664,19.456,112.525337,37.817650,
18:28:08.010,-62.36,24.60,-10.39,-38.83,719.664,19.456,112.525337,37.817650,
18:28:08.200,-62.45,24.40,-10.44,-38.86,545.672,14.835,112.525337,37.817650,
18:28:08.407,-62.53,24.40,-10.49,-39.01,545.672,14.835,112.525337,37.817650,
18:28:08.607,-62.52,24.24,-10.50,-39.02,545.672,14.835,112.525337,37.817650,
18:28:08.807,-62.65,23.95,-10.41,-39.10,545.672,14.835,112.525337,37.817650,
18:28:09.007,-62.32,24.35,-10.51,-38.76,545.672,14.835,112.525337,37.817650,
18:28:09.217,-61.92,24.96,-10.55,-38.35,582.816,15.642,112.525337,37.817650,
18:28:09.397,-61.98,25.02,-10.56,-38.41,582.816,15.642,112.525337,37.817650,
18:28:09.607,-62.20,24.76,-10.47,-38.65,582.816,15.642,112.525337,37.817650,
18:28:09.807,-62.03,25.11,-10.32,-38.57,582.816,15.642,112.525337,37.817650,
18:28:10.011,-61.93,25.32,-10.31,-38.44,582.816,15.642,112.525337,37.817650,
18:28:10.211,-61.86,25.41,-10.39,-38.31,678.800,16.144,112.525337,37.817650,
18:28:10.411,-62.20,24.90,-10.35,-38.58,678.800,16.144,112.525337,37.817650,
18:28:10.600,-62.96,24.05,-10.42,-39.29,678.800,16.144,112.525337,37.817650,
18:28:10.801,-63.13,23.92,-10.54,-39.45,678.800,16.144,112.525337,37.817650,
18:28:11.011,-63.30,23.51,-10.67,-39.58,678.800,16.144,112.525337,37.817650,
18:28:11.211,-63.51,23.17,-10.67,-39.83,669.712,16.982,112.525337,37.817650,
18:28:11.412,-63.63,23.25,-10.70,-39.90,669.712,16.982,112.525337,37.817650,
18:28:11.602,-63.78,22.80,-10.77,-39.94,669.712,16.982,112.525352,37.817650,
18:28:11.802,-63.48,22.96,-10.82,-39.55,669.712,16.982,112.525352,37.817650,
18:28:12.010,-63.03,23.55,-10.70,-39.15,669.712,16.982,112.525352,37.817650,
18:28:12.210,-62.90,23.94,-10.71,-39.09,673.032,18.968,112.525352,37.817650,
18:28:12.410,-62.51,24.28,-10.77,-38.69,673.032,18.968,112.525352,37.817650,
18:28:12.620,-62.58,23.71,-10.79,-38.77,673.032,18.968,112.525352,37.817650,
18:28:12.800,-63.13,22.66,-10.73,-39.29,673.032,18.968,112.525352,37.817650,
18:28:13.010,-63.30,22.48,-10.68,-39.49,673.032,18.968,112.525352,37.817650,
18:28:13.210,-62.84,23.03,-10.73,-39.05,696.840,19.424,112.525352,37.817650,
18:28:13.410,-62.76,23.41,-10.75,-38.93,696.840,19.424,112.525352,37.817650,
18:28:13.614,-63.14,23.35,-10.86,-39.26,696.840,19.424,112.525352,37.817650,
18:28:13.804,-62.39,23.90,-10.84,-38.52,696.840,19.424,112.525368,37.817650,
18:28:14.005,-62.57,23.10,-10.74,-38.66,696.840,19.424,112.525368,37.817650,
18:28:14.205,-61.78,24.03,-10.69,-37.93,728.160,20.224,112.525368,37.817650,
18:28:14.405,-60.21,26.01,-10.70,-36.42,728.160,20.224,112.525368,37.817650,
18:28:14.607,-59.65,26.14,-10.74,-35.86,728.160,20.224,112.525368,37.817650,
18:28:14.817,-59.04,26.79,-10.76,-35.26,728.160,20.224,112.525391,37.817650,
18:28:14.997,-59.27,26.52,-10.77,-35.47,728.160,20.224,112.525391,37.817650,
18:28:15.207,-60.43,25.47,-10.83,-36.56,726.344,20.184,112.525391,37.817650,
18:28:15.408,-61.15,24.79,-10.68,-37.15,726.344,20.184,112.525391,37.817650,
18:28:15.608,-61.34,24.49,-10.73,-37.37,726.344,20.184,112.525391,37.817650,
18:28:15.808,-61.90,23.17,-10.78,-37.94,726.344,20.184,112.525421,37.817650,
18:28:15.998,-62.54,22.40,-10.88,-38.61,726.344,20.184,112.525421,37.817650,
18:28:16.198,-63.06,22.13,-10.81,-39.12,752.352,21.912,112.525421,37.817650,
18:28:16.408,-63.47,22.10,-10.84,-39.44,752.352,21.912,112.525421,37.817650,
18:28:16.608,-64.29,21.37,-10.84,-40.23,752.352,21.912,112.525421,37.817650,
18:28:16.808,-65.07,19.90,-10.88,-41.11,752.352,21.912,112.525459,37.817631,
18:28:17.018,-65.89,19.04,-10.80,-41.90,752.352,21.912,112.525459,37.817631,
18:28:17.199,-65.29,19.67,-10.76,-41.27,660.768,17.552,112.525459,37.817631,
18:28:17.409,-66.42,17.98,-10.89,-42.19,660.768,17.552,112.525494,37.817625,
18:28:17.609,-68.68,16.31,-11.10,-44.25,660.768,17.552,112.525494,37.817625,
18:28:17.809,-68.69,16.70,-11.09,-44.45,660.768,17.552,112.525528,37.817619,
18:28:18.011,-68.48,16.88,-11.12,-44.33,660.768,17.552,112.525528,37.817619,
18:28:18.211,-68.42,16.50,-11.00,-44.19,742.800,20.656,112.525528,37.817619,
18:28:18.401,-69.42,14.55,-10.83,-44.94,742.800,20.656,112.525562,37.817616,
18:28:18.601,-70.92,13.14,-10.91,-46.20,742.800,20.656,112.525562,37.817616,
18:28:18.811,-71.43,12.25,-10.98,-46.85,742.800,20.656,112.525597,37.817612,
18:28:19.012,-72.26,11.75,-10.99,-47.65,742.800,20.656,112.525597,37.817612,
18:28:19.212,-72.99,11.06,-11.05,-48.16,643.232,18.184,112.525639,37.817612,
18:28:19.397,-71.95,12.22,-11.06,-47.68,643.232,18.184,112.525639,37.817612,
18:28:19.607,-70.88,13.27,-11.03,-46.80,643.232,18.184,112.525639,37.817612,
18:28:19.808,-70.28,13.60,-11.15,-46.12,643.232,18.184,112.525681,37.817612,
18:28:20.006,-70.43,13.18,-11.27,-46.16,643.232,18.184,112.525681,37.817612,
18:28:20.216,-70.76,13.03,-11.26,-46.40,594.624,16.184,112.525719,37.817606,
18:28:20.416,-71.49,11.94,-11.16,-47.07,594.624,16.184,112.525719,37.817606,
18:28:20.606,-72.40,10.78,-11.20,-47.97,594.624,16.184,112.525719,37.817606,
18:28:20.807,-73.44,10.15,-11.25,-49.06,594.624,16.184,112.525757,37.817600,
18:28:21.007,-74.64,9.44,-11.08,-50.08,594.624,16.184,112.525757,37.817600,
18:28:21.207,-75.61,9.70,-10.94,-50.97,868.520,24.040,112.525799,37.817595,
18:28:21.417,-76.23,9.00,-11.24,-51.23,868.520,24.040,112.525799,37.817595,
18:28:21.597,-75.43,8.58,-11.45,-50.56,868.520,24.040,112.525799,37.817595,
18:28:21.807,-73.30,10.43,-11.27,-48.61,868.520,24.040,112.525841,37.817589,
18:28:22.008,-73.59,8.09,-11.99,-47.82,868.520,24.040,112.525841,37.817589,
18:28:22.208,-73.38,7.04,-12.29,-47.30,450.080,12.445,112.525841,37.817589,
18:28:22.408,-73.72,5.81,-12.53,-47.29,450.080,12.445,112.525887,37.817585,
18:28:22.619,-75.07,5.26,-12.87,-48.01,450.080,12.445,112.525887,37.817585,
18:28:22.801,-75.72,4.44,-13.36,-48.44,450.080,12.445,112.525932,37.817581,
18:28:23.001,-75.66,5.30,-12.87,-48.81,450.080,12.445,112.525932,37.817581,
18:28:23.211,-76.21,5.50,-12.55,-49.33,618.608,17.224,112.525932,37.817581,
18:28:23.412,-75.96,5.16,-12.43,-49.60,618.608,17.224,112.525988,37.817574,
18:28:23.612,-76.29,4.90,-12.39,-49.98,618.608,17.224,112.525988,37.817574,
18:28:23.802,-75.84,5.65,-12.19,-49.84,618.608,17.224,112.525988,37.817574,
18:28:24.002,-74.96,6.52,-11.97,-49.33,618.608,17.224,112.526044,37.817566,
18:28:24.202,-75.49,6.02,-12.01,-49.79,593.352,15.471,112.526044,37.817566,
18:28:24.413,-74.29,7.52,-11.55,-49.10,593.352,15.471,112.526044,37.817566,
18:28:24.613,-71.87,8.57,-11.36,-47.24,593.352,15.471,112.526100,37.817558,
18:28:24.813,-70.36,9.10,-11.28,-46.01,593.352,15.471,112.526100,37.817558,
18:28:25.003,-69.95,10.32,-11.12,-45.82,593.352,15.471,112.526138,37.817554,
18:28:25.205,-69.33,12.30,-10.95,-45.36,695.808,20.120,112.526138,37.817554,
18:28:25.405,-68.69,14.31,-10.96,-44.70,695.808,20.120,112.526138,37.817554,
18:28:25.615,-67.55,15.55,-10.85,-43.67,695.808,20.120,112.526176,37.817551,
18:28:25.815,-66.82,16.87,-10.79,-43.00,695.808,20.120,112.526176,37.817551,
18:28:26.005,-66.33,18.00,-10.76,-42.56,695.808,20.120,112.526176,37.817551,
18:28:26.207,-66.27,18.98,-10.71,-42.55,608.648,17.488,112.526218,37.817541,
18:28:26.407,-66.58,19.61,-10.71,-42.84,608.648,17.488,112.526218,37.817541,
18:28:26.607,-65.61,20.45,-10.72,-41.83,608.648,17.488,112.526260,37.817532,
18:28:26.807,-65.31,20.61,-10.70,-41.51,608.648,17.488,112.526260,37.817532,
18:28:27.019,-65.69,20.47,-10.74,-41.92,608.648,17.488,112.526260,37.817532,
18:28:27.199,-65.87,20.54,-10.65,-42.15,729.456,20.328,112.526306,37.817520,
18:28:27.409,-67.44,19.78,-10.66,-43.76,729.456,20.328,112.526306,37.817520,
18:28:27.609,-69.27,19.01,-10.68,-45.56,729.456,20.328,112.526306,37.817520,
18:28:27.809,-70.88,18.20,-10.73,-46.98,729.456,20.328,112.526352,37.817509,
18:28:28.009,-71.70,16.41,-10.82,-47.64,729.456,20.328,112.526352,37.817509,
18:28:28.219,-73.04,15.29,-10.80,-48.77,483.576,13.965,112.526398,37.817505,
18:28:28.399,-74.90,13.71,-10.92,-50.38,483.576,13.965,112.526398,37.817505,
18:28:28.609,-77.13,9.85,-11.28,-52.19,483.576,13.965,112.526398,37.817505,
18:28:28.809,-79.25,6.43,-11.74,-53.89,483.576,13.965,112.526443,37.817501,
18:28:29.009,-80.38,5.37,-11.94,-55.08,483.576,13.965,112.526443,37.817501,
18:28:29.209,-78.72,6.73,-11.62,-53.79,415.496,12.171,112.526443,37.817501,
18:28:29.399,-76.60,9.62,-11.22,-52.01,415.496,12.171,112.526485,37.817495,
18:28:29.599,-76.35,11.44,-10.96,-51.86,415.496,12.171,112.526485,37.817495,
18:28:29.809,-76.31,12.19,-10.94,-51.93,415.496,12.171,112.526527,37.817490,
18:28:30.009,-76.37,11.77,-10.97,-52.03,415.496,12.171,112.526527,37.817490,
18:28:30.209,-76.83,11.75,-10.99,-52.38,582.672,15.078,112.526573,37.817480,
18:28:30.419,-77.99,11.08,-11.11,-53.41,582.672,15.078,112.526573,37.817480,
18:28:30.599,-79.45,10.02,-11.25,-54.65,582.672,15.078,112.526573,37.817480,
18:28:30.809,-80.19,9.29,-11.33,-55.29,582.672,15.078,112.526619,37.817471,
18:28:31.009,-80.45,9.09,-11.32,-55.46,582.672,15.078,112.526619,37.817471,
18:28:31.209,-80.45,9.09,-11.32,-55.46,582.672,15.078,112.526619,37.817471,
18:28:31.418,-80.45,9.09,-11.32,-55.46,582.672,15.078,112.526653,37.817465,
18:28:31.598,-80.45,9.09,-11.32,-55.46,582.672,15.078,112.526653,37.817465,
18:28:31.808,-78.14,4.12,-12.31,-52.20,582.672,15.078,112.526688,37.817459,
18:28:32.008,-78.52,3.26,-12.55,-52.19,582.672,15.078,112.526688,37.817459,
18:28:32.208,-79.49,2.40,-12.89,-52.50,582.672,15.078,112.526688,37.817459,
18:28:32.408,-81.51,2.46,-12.87,-53.60,582.672,15.078,112.526688,37.817459,
18:28:32.618,-82.94,3.29,-12.50,-54.92,236.064,7.085,112.526718,37.817455,
18:28:32.798,-83.38,3.49,-12.40,-55.51,236.064,7.085,112.526749,37.817451,
18:28:33.008,-82.69,3.62,-12.32,-55.50,236.064,7.085,112.526749,37.817451,
18:28:33.208,-82.78,3.21,-12.51,-55.71,236.064,7.085,112.526749,37.817451,
18:28:33.408,-83.84,3.34,-12.55,-55.95,236.064,7.085,112.526749,37.817451,
18:28:33.608,-84.98,3.10,-12.70,-56.28,464.064,13.018,112.526749,37.817451,
18:28:33.798,-85.06,2.67,-12.82,-56.34,464.064,13.018,112.526794,37.817440,
18:28:33.998,-85.44,2.34,-12.86,-56.21,464.064,13.018,112.526794,37.817440,
18:28:34.208,-85.31,1.97,-12.95,-55.63,464.064,13.018,112.526794,37.817440,
18:28:34.408,-83.84,2.60,-12.64,-54.72,464.064,13.018,112.526794,37.817440,
18:28:34.608,-82.12,3.28,-12.35,-54.02,530.016,14.078,112.526840,37.817429,
18:28:34.818,-81.34,3.37,-12.27,-53.51,530.016,14.078,112.526840,37.817429,
18:28:34.998,-80.99,3.00,-12.40,-53.04,530.016,14.078,112.526840,37.817429,
18:28:35.199,-81.08,3.01,-12.35,-53.43,530.016,14.078,112.526840,37.817429,
18:28:35.409,-81.64,3.69,-12.23,-54.28,530.016,14.078,112.526840,37.817429,
18:28:35.610,-82.10,4.33,-12.04,-54.88,452.400,13.234,112.526878,37.817429,
18:28:35.810,-82.71,3.95,-12.15,-55.33,452.400,13.234,112.526878,37.817429,
18:28:36.011,-82.96,3.47,-12.30,-55.72,452.400,13.234,112.526878,37.817429,
18:28:36.201,-82.90,3.35,-12.39,-55.80,452.400,13.234,112.526878,37.817429,
18:28:36.401,-83.15,2.84,-12.58,-55.69,452.400,13.234,112.526878,37.817429,
18:28:36.611,-83.43,0.71,-13.30,-55.86,581.424,15.711,112.526901,37.817421,
18:28:36.811,-82.97,0.27,-13.47,-55.86,581.424,15.711,112.526901,37.817421,
18:28:37.011,-82.98,0.54,-13.34,-55.71,581.424,15.711,112.526901,37.817421,
18:28:37.201,-83.06,1.03,-13.24,-55.84,581.424,15.711,112.526901,37.817421,
18:28:37.401,-83.34,0.99,-13.28,-55.74,581.424,15.711,112.526901,37.817421,
18:28:37.611,-83.91,0.32,-13.58,-55.30,477.264,13.578,112.526901,37.817421,
18:28:37.806,-83.98,-0.47,-14.15,-54.68,477.264,13.578,112.526917,37.817421,
