GPSTime,Time,NR_gNBId,NR_CellId,NR_PCI,NR_DlFreq,NR_UlFreq,NR_BandWidth,NR_MeaObjNum,GPSLongitude,GPSLatitude,GPSHeigh,NR_OptimalAvgRsrp,NR_OptimalAvgSinr,NR_OptimalAvgRsrq,NR_OptimalAvgRssi,NR_CSI_RS_Single_RSRP_Rx_avg,NR_CSI_RS_Single_SINR_Rx_avg,NR_UL_MCS_1,NR_PUSCH_BLER_1(%),NR_UL_Rate_PHY_1,NR_UL_Rate_PDCP_MCG,NR_UL_Rate_PDCP_SCG,NR_CQIValue_1,NR_UL_RI,NR_DL_RB,NR_PDSCH_BLER_1(%),NR_DL_RI,NR_DLStreamNumTotal,NR_DL_Rate_PHY_1,NR_DL_Rate_PDCP_SCG,NR_DL_Rate_PDCP_MCG,NR_CSI_RS_Single_TB0_CQI,NR_CSI_RS_Multi_TB0_CQI
2019/3/3/ 17:23:49,17:23:49,31,4,7,3450000,3450000,100,2,0.0,0.0,0.0,-82.33,27.88,-10.09,-59.14,-83.375,26.9375,15,9.66,108871.4,0,620421.1,255,2.0,1,0.0,2.0,68,76.024,4.64,0,15,NaN
2019/3/3/ 17:23:50,17:23:50,31,4,7,3450000,3450000,100,2,0.0,0.0,0.0,-83.04,26.94,-10.16,-59.78,-82.875,27.375,15,9.66,106881.3,0,596927.3,255,2.0,1,5.63,2.0,78,74.96,4.64,0,15,NaN
2019/3/3/ 17:23:51,17:23:51,31,4,7,3450000,3450000,100,2,0.0,0.0,0.0,-81.84,28.02,-10.29,-58.51,-81.6875,28.625,14,6.16,96229.61,0,609303.6,255,2.0,1,16.05,2.0,74,74.952,4.64,0,15,NaN
2019/3/3/ 17:23:52,17:23:52,31,4,7,3450000,3450000,100,2,0.0,0.0,0.0,-82.17,28.46,-10.23,-58.92,-82.5625,27.6875,15,10.16,96107.52,0,590067.5,255,2.0,1,0.0,2.0,68,72.072,4.64,0,15,NaN
2019/3/3/ 17:23:53,17:23:53,31,4,7,3450000,3450000,100,2,0.0,0.0,0.0,-82.03,28.36,-10.04,-58.89,-82.6875,27.5625,17,8.5,110327.3,0,609168.4,255,2.0,1,0.0,2.0,68,74.48,4.64,0,15,NaN
2019/3/3/ 17:23:54,17:23:54,31,4,7,3450000,3450000,100,2,0.0,0.0,0.0,-82.23,28.34,-10.23,-58.94,-82.8125,27.3125,17,10.0,116290.5,0,603466.0,255,2.0,1,2.86,2.0,69,76.024,4.64,0,15,NaN
2019/3/3/ 17:23:55,17:23:55,31,4,7,3450000,3450000,100,2,0.0,0.0,0.0,-82.18,28.64,-10.17,-58.96,-82.75,27.5,17,8.83,115720.9,0,615310.1,255,2.0,1,0.0,2.0,68,76.536,4.64,0,15,NaN
2019/3/3/ 17:23:56,17:23:56,31,4,7,3450000,3450000,100,2,0.0,0.0,0.0,-82.1,28.48,-10.15,-58.92,-82.8125,27.375,17,9.0,115514.6,0,608940.3,255,2.0,1,1.47,2.0,70,74.96,4.64,0,15,NaN
2019/3/3/ 17:23:57,17:23:57,31,4,7,3450000,3450000,100,2,0.0,0.0,0.0,-82.64,27.97,-10.36,-59.25,-83.0625,27.125,17,9.0,116379.3,0,587668.3,255,2.0,1,17.07,2.0,82,73.22399999999999,4.64,0,15,NaN
2019/3/3/ 17:23:58,17:23:58,31,4,7,3450000,3450000,100,2,0.0,0.0,0.0,-82.1,28.08,-10.29,-58.7,-82.75,27.5,17,10.16,118063.4,0,623082.3,255,2.0,1,2.86,2.0,73,74.984,4.64,0,15,NaN
2019/3/3/ 17:23:59,17:23:59,31,4,7,3450000,3450000,100,2,0.0,0.0,0.0,-83.39,27.16,-10.23,-60.13,-83.0625,27.1875,16,8.66,114557.0,0,605071.1,255,2.0,1,16.46,2.0,75,73.624,4.64,0,15,NaN
2019/3/3/ 17:24:0,17:24:00,31,4,7,3450000,3450000,100,2,0.0,0.0,0.0,-82.97,26.95,-10.49,-59.29,-82.3125,28.6875,16,9.83,113222.4,0,624349.5,255,2.0,1,8.11,2.0,73,73.384,4.64,0,15,NaN
2019/3/3/ 17:24:1,17:24:01,31,4,7,3450000,3450000,100,2,0.0,0.0,0.0,-84.07,26.49,-10.56,-60.48,-83.0625,28.125,15,10.33,103760.7,0,619500.3,255,2.0,1,1.45,2.0,70,73.256,4.64,0,15,NaN
2019/3/3/ 17:24:2,17:24:02,31,4,7,3450000,3450000,100,2,0.0,0.0,0.0,-81.96,27.43,-10.48,-58.45,-82.75,28.0,15,9.5,107669.5,0,620623.9,255,2.0,1,18.29,2.0,82,72.528,4.64,0,15,NaN
2019/3/3/ 17:24:3,17:24:03,31,4,7,3450000,3450000,100,2,0.0,0.0,0.0,-79.93,27.65,-10.37,-56.11,-82.625,27.375,15,9.0,101505.7,0,617582.6,255,2.0,1,1.45,2.0,68,71.96,4.64,0,15,NaN
2019/3/3/ 17:24:4,17:24:04,31,4,7,3450000,3450000,100,2,0.0,0.0,0.0,-83.41,23.82,-10.43,-59.93,-85.5,24.875,15,12.66,105311.8,0,622457.1,255,2.0,1,15.0,2.0,89,74.024,4.64,0,15,NaN
2019/3/3/ 17:24:5,17:24:05,31,4,7,3450000,3450000,100,2,0.0,0.0,0.0,-82.66,24.71,-10.56,-59.12,-79.5625,29.3125,12,4.83,95901.05,0,578797.9,255,2.0,1,30.21,2.0,88,69.6,4.64,0,15,NaN
2019/3/3/ 17:24:6,17:24:06,31,4,7,3450000,3450000,100,2,0.0,0.0,0.0,-84.63,22.96,-10.37,-61.17,-85.3125,23.8125,13,13.5,79988.41,0,603102.8,255,2.0,1,0.0,2.0,67,58.808,4.64,0,15,NaN
2019/3/3/ 17:24:7,17:24:07,31,4,7,3450000,3450000,100,2,0.0,0.0,0.0,-83.43,24.67,-10.24,-60.32,-83.3125,25.8125,10,10.16,74531.85,0,610241.3,255,2.0,1,15.19,2.9,84,54.232,4.64,0,15,NaN
2019/3/3/ 17:24:8,17:24:08,31,4,7,3450000,3450000,100,2,0.0,0.0,0.0,-86.05,21.24,-10.29,-62.53,-83.4375,26.75,9,7.16,59379.91,0,623242.8,255,2.0,1,24.44,2.0,90,63.472,4.64,0,15,NaN
2019/3/3/ 17:24:9,17:24:09,31,4,7,3450000,3450000,100,2,0.0,0.0,0.0,-82.91,23.47,-10.29,-59.73,-82.625,26.3125,7,6.66,54391.18,0,616771.6,255,2.0,1,24.18,2.2,87,48.008,4.64,0,15,NaN
2019/3/3/ 17:24:10,17:24:10,31,4,7,3450000,3450000,100,2,0.0,0.0,0.0,-83.81,21.98,-10.37,-60.45,-83.0,26.75,9,10.5,45885.7,0,607445.0,255,2.0,1,0.0,1.0,68,40.111999999999995,4.64,0,15,NaN
2019/3/3/ 17:24:11,17:24:11,31,4,7,3450000,3450000,100,2,0.0,0.0,0.0,-82.09,23.3,-10.79,-58.62,-82.0,28.375,11,10.0,63899.14,0,615014.4,255,2.0,1,11.84,1.9,86,44.88,4.64,0,15,NaN
2019/3/3/ 17:24:12,17:24:12,31,4,7,3450000,3450000,100,2,0.0,0.0,0.0,-81.23,22.73,-10.69,-57.63,-79.25,30.0625,9,6.16,61872.72,0,610089.3,255,2.0,1,24.44,2.0,81,61.176,4.64,0,15,NaN
2019/3/3/ 17:24:13,17:24:13,31,4,7,3450000,3450000,100,2,0.0,0.0,0.0,-83.49,21.03,-10.37,-60.09,-80.0,28.8125,12,8.83,70121.48,0,621451.8,255,2.0,1,8.11,2.0,81,57.832,4.64,0,15,NaN
2019/3/3/ 17:24:14,17:24:14,31,4,7,3450000,3450000,100,2,0.0,0.0,0.0,-80.1,22.34,-11.0,-56.28,-77.0,30.5,13,7.0,77997.53,0,619922.7,255,2.0,1,26.44,2.2,82,47.424,4.64,0,15,NaN
2019/3/3/ 17:24:15,17:24:15,31,4,7,3450000,3450000,100,2,0.0,0.0,0.0,-78.97,23.37,-10.5,-55.44,-76.5,30.3125,13,6.5,86997.63,0,621713.7,255,2.0,1,5.56,2.1,69,48.96,4.64,0,15,NaN
2019/3/3/ 17:24:16,17:24:16,31,4,7,3450000,3450000,100,2,0.0,0.0,0.0,-75.99,26.26,-10.49,-52.36,-74.875,32.125,13,9.66,86809.39,0,619297.6,255,2.0,1,0.0,2.0,68,47.61600000000001,4.64,0,15,NaN
2019/3/3/ 17:24:17,17:24:17,31,4,7,3450000,3450000,100,2,0.0,0.0,0.0,-77.9,24.36,-10.5,-54.33,-77.8125,30.0,12,12.33,87345.62,0,611525.4,255,2.0,1,6.94,2.0,74,55.048,4.64,0,15,NaN
2019/3/3/ 17:24:18,17:24:18,31,4,7,3450000,3450000,100,2,0.0,0.0,0.0,-78.52,24.82,-10.62,-55.03,-76.8125,30.9375,12,9.33,70402.16,0,606363.7,255,2.0,1,5.56,2.0,71,63.6,4.64,0,15,NaN
2019/3/3/ 17:24:19,17:24:19,31,4,7,3450000,3450000,100,2,0.0,0.0,0.0,-76.13,26.84,-10.44,-52.66,-77.5625,30.0625,12,8.5,72003.12,0,615335.4,255,2.0,1,11.54,2.0,77,54.688,4.64,0,15,NaN
2019/3/3/ 17:24:20,17:24:20,31,4,7,3450000,3450000,100,2,0.0,0.0,0.0,-78.53,26.12,-10.62,-54.92,-77.0,29.3125,12,7.5,70792.01,0,605392.2,255,2.0,1,0.0,2.0,68,56.623999999999995,4.64,0,15,NaN
2019/3/3/ 17:24:21,17:24:21,31,4,7,3450000,3450000,100,2,0.0,0.0,0.0,-80.74,25.13,-10.43,-57.26,-81.125,26.75,13,13.5,77938.73,0,616873.0,255,2.0,1,23.6,1.6,88,50.776,4.64,0,15,NaN
2019/3/3/ 17:24:22,17:24:22,31,4,7,3450000,3450000,100,2,0.0,0.0,0.0,-79.65,25.27,-10.56,-56.2,-79.5,28.25,12,4.33,80387.52,0,613747.3,255,2.0,1,6.85,2.1,77,46.416000000000004,4.64,0,15,NaN
2019/3/3/ 17:24:23,17:24:23,31,4,7,3450000,3450000,100,2,0.0,0.0,0.0,-79.45,24.94,-10.62,-55.7,-78.8125,29.4375,14,10.5,86170.71,0,619652.4,255,2.0,1,7.04,2.0,70,47.84,4.64,0,15,NaN
2019/3/3/ 17:24:24,17:24:24,31,4,7,3450000,3450000,100,2,0.0,0.0,0.0,-80.05,20.9,-10.68,-56.23,-76.9375,25.125,14,9.16,96601.55,0,602933.8,255,2.0,1,9.33,2.0,75,56.68,4.64,0,15,NaN
2019/3/3/ 17:24:25,17:24:25,31,4,7,3450000,3450000,100,2,0.0,0.0,0.0,-76.65,24.99,-10.75,-52.88,-75.6875,29.0625,14,7.66,97078.8,0,617439.0,255,2.0,1,9.33,2.1,72,53.688,4.64,0,15,NaN
2019/3/3/ 17:24:26,17:24:26,31,4,7,3450000,3450000,100,2,0.0,0.0,0.0,-76.59,23.99,-10.62,-52.85,-73.8125,28.3125,14,9.66,93248.84,0,616991.3,255,2.0,1,1.47,2.0,69,51.071999999999996,4.64,0,15,NaN
2019/3/3/ 17:24:27,17:24:27,31,4,7,3450000,3450000,100,2,0.0,0.0,0.0,-75.64,24.96,-10.62,-52.26,-74.25,32.1875,13,10.83,84084.28,0,610342.7,255,2.0,1,0.0,2.0,68,58.376000000000005,4.64,0,15,NaN
2019/3/3/ 17:24:28,17:24:28,31,4,7,3450000,3450000,100,2,0.0,0.0,0.0,-74.18,25.91,-10.62,-50.64,-73.25,34.5625,14,6.66,86390.66,0,612192.8,255,2.0,1,6.76,2.0,73,60.032,4.64,0,15,NaN
2019/3/3/ 17:24:29,17:24:29,31,4,7,3450000,3450000,100,2,0.0,0.0,0.0,-76.11,24.72,-10.68,-52.55,-75.875,32.4375,15,8.33,96115.67,0,610334.3,255,2.0,1,1.47,2.0,69,64.528,4.64,0,15,NaN
2019/3/3/ 17:24:30,17:24:30,31,4,7,3450000,3450000,100,2,0.0,0.0,0.0,-75.23,26.19,-10.37,-51.85,-74.6875,34.6875,16,10.83,105544.4,0,619576.4,255,2.0,1,5.56,2.0,71,64.304,4.64,0,15,NaN
2019/3/3/ 17:24:31,17:24:31,31,4,7,3450000,3450000,100,2,0.0,0.0,0.0,-75.86,24.2,-10.42,-52.61,-76.6875,32.8125,16,8.83,109427.9,0,612454.7,255,2.0,1,8.11,2.0,79,66.888,4.64,0,15,NaN
2019/3/3/ 17:24:32,17:24:32,31,4,7,3450000,3450000,100,2,0.0,0.0,0.0,-76.03,24.47,-10.37,-52.58,-76.125,32.0625,18,9.16,123184.6,0,613400.9,255,2.0,1,9.46,2.0,75,70.91199999999999,4.64,0,15,NaN
2019/3/3/ 17:24:33,17:24:33,31,4,7,3450000,3450000,100,2,0.0,0.0,0.0,-78.43,21.5,-10.43,-55.07,-77.25,31.375,18,10.0,121259.4,0,606372.1,255,2.0,1,10.53,2.0,70,72.152,4.64,0,15,NaN
2019/3/3/ 17:24:34,17:24:34,31,4,7,3450000,3450000,100,2,0.0,0.0,0.0,-78.74,21.28,-10.49,-55.13,-76.8125,34.25,19,6.5,124602.0,0,608002.6,255,2.0,1,4.23,2.0,74,73.832,4.64,0,15,NaN
2019/3/3/ 17:24:35,17:24:35,31,4,7,3450000,3450000,100,2,0.0,0.0,0.0,-77.68,21.78,-10.43,-54.26,-75.625,34.25,20,9.5,143433.9,0,614271.0,255,2.0,1,12.99,2.0,75,73.08800000000001,4.64,0,15,NaN
2019/3/3/ 17:24:36,17:24:36,31,4,7,3450000,3450000,100,2,0.0,0.0,0.0,-76.52,24.14,-10.69,-52.93,-75.8125,34.25,20,8.5,148812.8,0,617979.7,255,2.0,1,1.45,2.0,69,72.616,4.64,0,15,NaN
2019/3/3/ 17:24:37,17:24:37,31,4,7,3450000,3450000,100,2,0.0,0.0,0.0,-77.68,24.06,-10.68,-53.92,-76.125,34.1875,21,9.66,151476.5,0,618900.5,255,2.0,1,2.86,2.0,69,71.96,4.64,0,15,NaN
2019/3/3/ 17:24:38,17:24:38,31,4,7,3450000,3450000,100,2,0.0,0.0,0.0,-77.06,22.66,-10.69,-53.42,-76.3125,30.625,21,8.66,162820.9,0,602739.5,255,2.0,1,9.46,2.0,78,74.64,4.64,0,15,NaN
2019/3/3/ 17:24:39,17:24:39,31,4,7,3450000,3450000,100,2,0.0,0.0,0.0,-76.24,24.49,-10.56,-52.67,-75.0,31.375,21,9.33,156813.5,0,603474.4,255,2.0,1,13.92,2.0,75,73.832,4.64,0,15,NaN
2019/3/3/ 17:24:40,17:24:40,31,4,7,3450000,3450000,100,2,0.0,0.0,0.0,-77.04,23.91,-10.37,-53.59,-76.1875,33.3125,20,11.33,158657.4,0,614625.8,255,2.0,1,0.0,2.0,68,72.632,4.64,0,15,NaN
2019/3/3/ 17:24:41,17:24:41,31,4,7,3450000,3450000,100,2,0.0,0.0,0.0,-76.8,24.97,-10.3,-53.3,-75.9375,34.0,20,9.5,139777.6,0,620953.4,255,2.0,1,1.47,2.0,69,74.96,4.64,0,15,NaN
2019/3/3/ 17:24:42,17:24:42,31,4,7,3450000,3450000,100,2,0.0,0.0,0.0,-77.6,23.25,-10.84,-53.9,-75.4375,35.125,20,8.16,145252.6,0,612344.9,255,2.0,1,0.0,2.0,67,76.024,4.64,0,15,NaN
2019/3/3/ 17:24:43,17:24:43,31,4,7,3450000,3450000,100,2,0.0,0.0,0.0,-77.76,25.0,-10.4,-54.39,-75.9375,34.0625,21,8.66,152936.8,0,617253.1,255,2.0,1,0.0,2.0,68,76.024,4.64,0,15,NaN
2019/3/3/ 17:24:44,17:24:44,31,4,7,3450000,3450000,100,2,0.0,0.0,0.0,-77.67,25.11,-10.51,-54.21,-75.125,34.8125,20,7.66,156716.8,0,604927.5,255,2.0,1,0.0,2.0,68,74.96,4.64,0,15,NaN
2019/3/3/ 17:24:45,17:24:45,31,4,7,3450000,3450000,100,2,0.0,0.0,0.0,-77.48,23.05,-10.4,-53.94,-76.125,33.875,21,11.33,149560.2,0,607799.8,255,2.0,1,0.0,2.0,67,76.536,4.64,0,15,NaN
2019/3/3/ 17:24:46,17:24:46,31,4,7,3450000,3450000,100,2,0.0,0.0,0.0,-77.29,24.84,-10.5,-53.62,-75.6875,33.75,20,8.83,148195.4,0,600948.5,255,2.0,1,0.0,2.0,68,76.024,4.64,0,15,NaN
2019/3/3/ 17:24:47,17:24:47,31,4,7,3450000,3450000,100,2,0.0,0.0,0.0,-77.63,23.95,-10.95,-54.08,-75.75,33.0,20,10.16,153827.5,0,611415.6,255,2.0,1,0.0,2.0,67,73.896,4.64,0,15,NaN
2019/3/3/ 17:24:48,17:24:48,31,4,7,3450000,3450000,100,2,0.0,0.0,0.0,-77.99,23.58,-10.65,-54.49,-75.8125,33.4375,20,9.16,146112.2,0,621333.6,255,2.0,1,0.0,2.0,68,76.024,4.64,0,15,NaN
2019/3/3/ 17:24:49,17:24:49,31,4,7,3450000,3450000,100,2,0.0,0.0,0.0,-76.25,28.64,-10.73,-52.48,-75.0625,35.5,20,9.0,141611.1,0,604775.4,255,2.0,1,12.82,2.0,80,76.024,4.64,0,15,NaN
2019/3/3/ 17:24:50,17:24:50,31,4,7,3450000,3450000,100,2,0.0,0.0,0.0,-76.43,27.93,-10.49,-52.76,-75.1875,35.25,19,8.66,136211.7,0,613265.7,255,2.0,1,16.25,2.0,80,74.432,4.64,0,15,NaN
2019/3/3/ 17:24:51,17:24:51,31,4,7,3450000,3450000,100,2,0.0,0.0,0.0,-76.86,24.82,-10.37,-53.49,-76.75,33.25,20,7.83,137217.0,0,609430.3,255,2.0,1,8.22,2.0,70,70.064,4.64,0,15,NaN
2019/3/3/ 17:24:52,17:24:52,31,4,7,3450000,3450000,100,2,0.0,0.0,0.0,-76.91,25.56,-10.43,-53.05,-76.5,32.375,21,12.0,147937.6,0,615935.3,255,2.0,1,1.45,2.0,69,74.312,4.64,0,15,NaN
2019/3/3/ 17:24:53,17:24:53,31,4,7,3450000,3450000,100,2,0.0,0.0,0.0,-80.89,21.8,-10.5,-57.29,-80.0,29.5625,21,10.0,158435.2,0,625363.3,255,2.0,1,2.9,2.0,72,73.472,4.64,0,15,NaN
2019/3/3/ 17:24:54,17:24:54,31,4,7,3450000,3450000,100,2,0.0,0.0,0.0,-75.94,25.47,-10.48,-52.35,-76.1875,33.8125,22,3.16,163748.8,0,620725.3,255,2.0,1,12.82,2.0,77,76.024,4.64,0,15,NaN
2019/3/3/ 17:24:55,17:24:55,31,4,7,3450000,3450000,100,2,0.0,0.0,0.0,-75.2,29.05,-10.62,-51.73,-74.1875,35.625,23,6.66,177461.2,0,614355.5,255,2.0,1,5.56,2.0,70,76.024,4.64,0,15,NaN
2019/3/3/ 17:24:56,17:24:56,31,4,7,3450000,3450000,100,2,0.0,0.0,0.0,-75.95,26.08,-10.62,-52.22,-73.5625,36.1875,24,8.83,179056.5,0,620269.1,255,2.0,1,0.0,2.0,68,72.88,4.64,0,15,NaN
2019/3/3/ 17:24:57,17:24:57,31,4,7,3450000,3450000,100,2,0.0,0.0,0.0,-78.95,24.3,-10.56,-55.41,-76.75,33.5625,25,13.66,219264.7,0,624738.1,255,2.0,1,0.0,2.0,67,71.904,4.64,0,15,NaN
2019/3/3/ 17:24:58,17:24:58,31,4,7,3450000,3450000,100,2,0.0,0.0,0.0,-76.49,25.99,-10.62,-53.04,-74.125,35.9375,24,9.0,199158.2,0,606068.0,255,2.0,1,0.0,2.0,68,73.704,4.64,0,15,NaN
2019/3/3/ 17:24:59,17:24:59,31,4,7,3450000,3450000,100,2,0.0,0.0,0.0,-74.79,29.13,-10.68,-51.37,-73.1875,37.25,21,8.66,186847.5,0,607098.6,255,2.0,1,0.0,2.0,68,74.408,4.64,0,15,NaN
2019/3/3/ 17:25:0,17:25:00,31,4,7,3450000,3450000,100,2,0.0,0.0,0.0,-71.78,32.26,-10.31,-48.4,-70.5,37.625,20,5.33,141648.8,0,611229.8,255,2.0,1,15.0,2.0,78,70.752,4.64,0,15,NaN
2019/3/3/ 17:25:1,17:25:01,31,4,7,3450000,3450000,100,2,0.0,0.0,0.0,-73.19,32.41,-10.75,-49.49,-72.625,37.0,22,7.5,167389.7,0,622076.9,255,2.0,1,0.0,2.0,68,59.0,4.64,0,15,NaN
2019/3/3/ 17:25:2,17:25:02,31,4,7,3450000,3450000,100,2,0.0,0.0,0.0,-73.9,33.71,-10.56,-50.27,-72.625,36.75,22,11.33,172294.3,0,617531.9,255,2.0,1,2.9,2.0,70,58.93600000000001,4.64,0,15,NaN
2019/3/3/ 17:25:3,17:25:03,31,4,7,3450000,3450000,100,2,0.0,0.0,0.0,-75.77,31.19,-10.43,-52.38,-74.1875,34.375,23,8.16,162639.5,0,618241.6,255,2.0,1,0.0,2.0,67,68.6,4.64,0,15,NaN
2019/3/3/ 17:25:4,17:25:04,31,4,7,3450000,3450000,100,2,0.0,0.0,0.0,-76.46,28.19,-10.5,-52.8,-77.1875,33.5625,24,14.0,213385.4,0,607850.5,255,2.0,1,1.45,2.0,69,72.528,4.64,0,15,NaN
2019/3/3/ 17:25:5,17:25:05,31,4,7,3450000,3450000,100,2,0.0,0.0,0.0,-76.55,25.37,-10.61,-53.03,-76.8125,34.375,23,9.66,170028.6,0,610123.1,255,2.0,1,0.0,2.0,68,74.96,4.64,0,15,NaN
2019/3/3/ 17:25:6,17:25:06,31,4,7,3450000,3450000,100,2,0.0,0.0,0.0,-77.35,24.01,-10.69,-53.82,-79.75,31.25,24,9.5,202414.9,0,611018.5,255,2.0,1,0.0,2.0,67,76.024,4.64,0,15,NaN
2019/3/3/ 17:25:7,17:25:07,31,4,7,3450000,3450000,100,2,0.0,0.0,0.0,-76.76,23.59,-10.48,-53.65,-79.5,30.875,23,8.16,186928.7,0,608205.3,255,2.0,1,0.0,2.0,69,76.536,4.64,0,15,NaN
2019/3/3/ 17:25:8,17:25:08,31,4,7,3450000,3450000,100,2,0.0,0.0,0.0,-79.13,22.01,-10.43,-55.58,-79.9375,30.125,22,12.83,178972.8,0,606667.8,255,2.0,1,1.49,2.0,67,74.408,4.64,0,15,NaN
2019/3/3/ 17:25:9,17:25:09,31,4,7,3450000,3450000,100,2,0.0,0.0,0.0,-78.85,21.12,-9.87,-55.91,-80.4375,29.3125,21,9.66,160262.1,0,613586.7,255,2.0,1,4.23,2.0,70,76.024,4.64,0,15,NaN
2019/3/3/ 17:25:10,17:25:10,31,4,7,3450000,3450000,100,2,0.0,0.0,0.0,-78.62,22.31,-10.17,-55.57,-80.5,30.0625,21,8.5,154898.1,0,614929.9,255,2.0,1,1.45,2.3,69,82.12799999999999,4.64,0,15,NaN
2019/3/3/ 17:25:11,17:25:11,31,4,7,3450000,3450000,100,2,0.0,0.0,0.0,-78.83,21.64,-10.16,-55.8,-80.3125,30.4375,22,8.33,156653.7,0,595998.0,255,2.0,1,0.0,3.0,68,88.88,4.64,0,15,NaN
2019/3/3/ 17:25:12,17:25:12,31,4,7,3450000,3450000,100,2,0.0,0.0,0.0,-78.87,22.33,-10.12,-55.85,-80.375,30.1875,22,9.0,169879.6,0,597831.2,255,2.0,1,1.45,3.0,69,98.39200000000001,4.64,0,15,NaN
2019/3/3/ 17:25:13,17:25:13,31,4,7,3450000,3450000,100,2,0.0,0.0,0.0,-79.28,22.2,-10.22,-56.29,-80.4375,30.1875,22,9.16,169638.0,0,618714.6,255,2.0,1,5.56,3.0,74,105.14399999999999,4.64,0,15,NaN
2019/3/3/ 17:25:14,17:25:14,31,4,7,3450000,3450000,100,2,0.0,0.0,0.0,-79.1,23.23,-10.11,-56.12,-80.5625,30.125,22,9.33,172344.5,0,617540.4,255,2.0,1,6.94,3.0,70,105.68,4.64,0,15,NaN
2019/3/3/ 17:25:15,17:25:15,31,4,7,3450000,3450000,100,2,0.0,0.0,0.0,-78.8,23.02,-10.15,-55.87,-80.4375,30.0625,22,9.5,170169.5,0,612817.9,255,2.0,1,0.0,3.0,67,109.59200000000001,4.64,0,15,NaN
2019/3/3/ 17:25:16,17:25:16,31,4,7,3450000,3450000,100,2,0.0,0.0,0.0,-78.93,23.48,-10.19,-55.67,-80.375,30.125,22,9.0,169164.7,0,608746.0,255,2.0,1,9.46,3.0,75,109.008,4.64,0,15,NaN
2019/3/3/ 17:25:17,17:25:17,31,4,7,3450000,3450000,100,2,0.0,0.0,0.0,-79.79,22.24,-10.6,-56.18,-80.5625,30.375,22,9.33,167514.6,0,610849.6,255,2.0,1,21.18,3.0,91,103.344,4.64,0,15,NaN
2019/3/3/ 17:25:18,17:25:18,31,4,7,3450000,3450000,100,2,0.0,0.0,0.0,-77.52,24.18,-10.62,-53.88,-77.9375,31.9375,20,8.33,160575.2,0,616011.3,255,2.0,1,17.07,2.5,75,83.57600000000001,4.64,0,15,NaN
2019/3/3/ 17:25:19,17:25:19,31,4,7,3450000,3450000,100,2,0.0,0.0,0.0,-76.3,26.34,-10.68,-52.87,-77.375,32.5625,21,10.0,153629.6,0,611043.9,255,2.0,1,1.45,2.0,69,76.024,4.64,0,15,NaN
2019/3/3/ 17:25:20,17:25:20,31,4,7,3450000,3450000,100,2,0.0,0.0,0.0,-79.33,26.46,-10.25,-56.03,-80.0625,30.8125,21,9.16,159024.7,0,614904.6,255,2.0,1,0.0,2.0,68,74.96,4.64,0,15,NaN
2019/3/3/ 17:25:21,17:25:21,31,4,7,3450000,3450000,100,2,0.0,0.0,0.0,-81.87,23.42,-10.69,-58.27,-84.125,26.125,18,9.83,143271.4,0,614287.9,255,2.0,1,8.11,2.0,75,76.024,4.64,0,15,NaN
2019/3/3/ 17:25:22,17:25:22,31,4,7,3450000,3450000,100,2,0.0,0.0,0.0,-86.31,19.36,-10.37,-63.15,-86.6875,23.6875,16,11.33,121523.0,0,593995.8,255,2.0,1,21.84,2.9,90,84.536,4.64,0,15,NaN
2019/3/3/ 17:25:23,17:25:23,31,4,7,3450000,3450000,100,2,0.0,0.0,0.0,-86.33,20.31,-10.62,-62.44,-85.3125,24.375,14,8.83,99564.33,0,617937.4,255,2.0,1,34.95,2.5,100,76.304,4.64,0,15,NaN
2019/3/3/ 17:25:24,17:25:24,31,4,7,3450000,3450000,100,2,0.0,0.0,0.0,-82.23,24.43,-10.62,-58.8,-81.75,25.625,12,6.16,89164.29,0,616543.5,255,2.0,1,13.92,2.3,84,67.24,4.64,0,15,NaN
2019/3/3/ 17:25:25,17:25:25,31,4,7,3450000,3450000,100,2,0.0,0.0,0.0,-81.2,27.56,-10.49,-57.69,-80.3125,29.9375,14,8.16,76647.91,0,613958.4,255,2.0,1,10.53,2.1,69,58.488,4.64,0,15,NaN
2019/3/3/ 17:25:26,17:25:26,31,4,7,3450000,3450000,100,2,0.0,0.0,0.0,-79.49,29.56,-10.75,-55.64,-78.625,31.75,13,8.16,85805.45,0,609438.8,255,2.0,1,2.9,2.0,70,50.688,4.64,0,15,NaN
2019/3/3/ 17:25:27,17:25:27,31,4,7,3450000,3450000,100,2,0.0,0.0,0.0,-83.06,24.9,-10.74,-59.6,-82.1875,28.125,13,10.33,90127.48,0,609903.4,255,2.0,1,4.29,2.1,70,47.368,4.64,0,15,NaN
2019/3/3/ 17:25:28,17:25:28,31,4,7,3450000,3450000,100,2,0.0,0.0,0.0,-82.44,22.97,-10.5,-58.97,-80.9375,29.25,13,8.33,83496.05,0,622220.6,255,2.0,1,2.82,2.7,70,52.096000000000004,4.64,0,15,NaN
2019/3/3/ 17:25:29,17:25:29,31,4,7,3450000,3450000,100,2,0.0,0.0,0.0,-81.0,19.25,-10.62,-57.42,-77.9375,31.625,12,8.0,83804.15,0,619280.7,255,2.0,1,5.63,2.4,75,54.711999999999996,4.64,0,15,NaN
2019/3/3/ 17:25:30,17:25:30,31,4,7,3450000,3450000,100,2,0.0,0.0,0.0,-78.05,20.71,-10.31,-54.92,-76.875,31.5,9,5.5,62063.36,0,622617.6,255,2.0,1,12.82,2.1,74,45.768,4.64,0,15,NaN
